username,date,followers,growth,follows,unfollows,posts,stories,reels,ads_posted,post_time,posted_in_optimal_window,hashtags_used,avg_hashtag_count,reach,profile_visits,post_likes,reel_plays,reel_engagement,story_reach,story_engagement,comments,saves,shares,engagement_rate,ad_engagement,share_posts,share_reels,share_stories,post_consistency_variance_7d,saturation_flag,comp_posts,comp_reels,comp_stories,minutes_spent,roi_follows_per_hour,month,quarter,went_viral
creator_alpha,04-03-2024,173858,-4,19,23,1,1,0,0,12:30,0,5,5.0,103854,3767,505,0,0,780,104,126,135,97,0.009311148342865946,0,0.5,0.0,0.5,1.5510204081632657,0,0,1,6,53,21.50943396226415,3,1,0
creator_alpha,05-03-2024,173834,-24,9,33,0,3,0,0,12:30,0,0,0.0,78257,4698,0,0,0,2085,278,0,0,0,0.003552397868561279,0,0.0,0.0,1.0,1.7142857142857142,0,2,1,1,24,22.5,3,1,0
creator_alpha,06-03-2024,173879,45,76,31,3,5,0,0,08:00,1,57,19.0,148707,10055,1160,0,0,2983,397,249,293,313,0.016219814803607093,0,0.375,0.0,0.625,0.9795918367346939,0,1,1,2,175,26.057142857142857,3,1,0
creator_alpha,07-03-2024,173889,10,41,31,1,2,1,0,21:00,1,17,17.0,62840,2366,476,4496,572,1471,196,195,137,93,0.026559516231699554,0,0.25,0.25,0.5,0.9795918367346939,0,1,1,6,181,13.591160220994475,3,1,0
creator_alpha,08-03-2024,173951,62,82,20,2,3,1,0,18:30,1,40,20.0,158600,11913,982,4629,589,2272,303,316,102,212,0.01578814627994956,0,0.3333333333333333,0.16666666666666666,0.5,0.9795918367346939,0,2,1,2,234,21.025641025641026,3,1,0
creator_alpha,09-03-2024,173989,38,57,19,1,5,1,0,08:00,1,14,14.0,140697,8447,448,4230,538,3461,461,201,76,40,0.01253758075865157,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.7755102040816328,0,1,0,6,205,16.682926829268293,3,1,0
creator_alpha,10-03-2024,173989,0,36,36,1,3,1,0,18:30,1,5,5.0,121171,8686,432,4074,518,2000,266,59,91,31,0.011529161267960155,0,0.2,0.2,0.6,0.7755102040816327,0,1,0,2,189,11.428571428571429,3,1,0
creator_alpha,11-03-2024,173994,5,71,66,0,0,0,1,12:30,0,0,0.0,89119,2578,0,0,0,0,0,0,0,0,0.0,187,0.0,0.0,0.0,0.9795918367346937,0,3,0,2,0,71.0,3,1,0
creator_alpha,12-03-2024,174049,55,84,29,3,2,1,0,12:30,0,27,9.0,91879,2161,1312,4124,524,1349,179,330,373,253,0.03233600713982521,0,0.5,0.16666666666666666,0.3333333333333333,1.1020408163265305,0,0,0,4,271,18.59778597785978,3,1,0
creator_alpha,13-03-2024,174054,5,31,26,1,5,0,0,21:00,1,11,11.0,85765,6393,421,0,0,3248,433,81,149,83,0.013606949221710489,0,0.16666666666666666,0.0,0.8333333333333334,0.7755102040816327,0,2,1,0,85,21.88235294117647,3,1,0
creator_alpha,14-03-2024,174077,23,40,17,1,1,1,0,12:30,0,19,19.0,70950,3042,507,4781,608,782,104,98,79,47,0.020338266384778012,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7755102040816327,0,1,0,4,173,13.872832369942197,3,1,0
creator_alpha,15-03-2024,174109,32,55,23,1,1,2,0,18:30,1,17,17.0,79531,4027,411,7760,987,634,84,142,33,36,0.021287296777357256,0,0.25,0.5,0.25,0.6938775510204082,0,3,1,5,293,11.262798634812286,3,1,0
creator_alpha,16-03-2024,174118,9,38,29,0,3,1,0,12:30,0,0,0.0,70714,4899,0,4688,596,2301,306,0,0,0,0.012755607093361994,0,0.0,0.25,0.75,0.8571428571428571,0,2,2,4,144,15.833333333333334,3,1,0
creator_alpha,17-03-2024,174145,27,48,21,1,2,1,0,12:30,0,14,14.0,94914,2615,482,4549,579,1489,198,209,60,110,0.017257728048549213,0,0.25,0.25,0.5,0.8571428571428571,0,0,0,3,181,15.911602209944752,3,1,0
creator_alpha,18-03-2024,174145,0,29,29,0,2,1,0,21:00,1,0,0.0,81483,2477,0,4912,625,1607,214,0,0,0,0.01029662629014641,0,0.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,0,0,2,3,136,12.794117647058824,3,1,0
creator_alpha,19-03-2024,174186,41,63,22,2,5,1,0,12:30,0,32,16.0,161619,3241,832,3926,499,3212,428,412,309,167,0.01637802486093838,0,0.25,0.125,0.625,0.4081632653061224,0,2,0,3,250,15.12,3,1,0
creator_alpha,20-03-2024,174204,18,52,34,0,3,2,0,08:00,1,0,0.0,136494,7433,0,9298,1183,2282,304,0,0,0,0.010894251761982212,0,0.0,0.4,0.6,0.4897959183673469,0,2,1,1,264,11.818181818181817,3,1,0
creator_alpha,21-03-2024,174180,-24,9,33,1,0,0,0,18:30,1,6,6.0,121906,4578,449,0,0,0,0,209,37,97,0.006496809016783424,0,1.0,0.0,0.0,0.4897959183673469,0,1,1,3,45,12.0,3,1,0
creator_alpha,22-03-2024,174301,121,140,19,6,2,1,0,21:00,1,60,10.0,155931,10967,2933,4610,586,1508,201,421,579,506,0.03351482386440156,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,3.9591836734693873,1,3,1,7,406,20.689655172413794,3,1,0
creator_alpha,23-03-2024,174343,42,71,29,1,5,1,0,08:00,1,15,15.0,144387,6960,477,4501,572,3682,491,219,45,66,0.012951304480320251,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,3.6734693877551026,0,0,1,3,205,20.78048780487805,3,1,0
creator_alpha,24-03-2024,174366,23,48,25,4,1,0,0,08:00,1,64,16.0,85509,3746,1732,0,0,668,89,808,406,94,0.03659263937129425,0,0.8,0.0,0.2,4.285714285714286,0,3,0,1,188,15.319148936170214,3,1,0
creator_alpha,25-03-2024,174411,45,101,56,0,2,0,1,18:30,1,0,0.0,80326,4468,0,0,0,1369,182,0,0,0,0.0022657669994771306,453,0.0,0.0,1.0,4.285714285714286,0,0,0,5,16,378.75,3,1,0
creator_alpha,26-03-2024,174414,3,27,24,1,3,0,0,12:30,0,14,14.0,77218,3918,390,0,0,1809,241,82,152,24,0.01151285969592582,0,0.25,0.0,0.75,4.408163265306122,0,1,1,4,69,23.47826086956522,3,1,0
creator_alpha,27-03-2024,174430,16,42,26,1,5,1,0,18:30,1,14,14.0,121211,5364,405,3825,486,3129,417,114,85,56,0.012894869277540816,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,4.0,0,2,1,3,205,12.292682926829269,3,1,0
creator_alpha,28-03-2024,174464,34,74,40,1,2,0,1,21:00,1,9,9.0,90728,5341,503,0,0,1552,207,94,50,94,0.010448814037562825,280,0.3333333333333333,0.0,0.6666666666666666,4.0,0,3,0,2,61,72.78688524590164,3,1,0
creator_alpha,29-03-2024,174480,16,46,30,2,3,1,0,18:30,1,36,18.0,138281,4224,816,3848,489,1889,251,214,136,73,0.014311438303165294,0,0.3333333333333333,0.16666666666666666,0.5,1.3877551020408165,0,3,0,3,234,11.794871794871796,3,1,0
creator_alpha,30-03-2024,174531,51,75,24,3,3,1,0,12:30,0,24,8.0,102180,5142,1565,4919,626,2415,322,624,314,270,0.036416128400861225,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.6326530612244894,0,1,1,0,279,16.129032258064516,3,1,0
creator_alpha,31-03-2024,174570,39,62,23,1,4,1,0,18:30,1,8,8.0,85063,5735,504,4759,605,3115,415,56,96,91,0.020772838954657136,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7755102040816327,0,2,1,4,197,18.883248730964468,3,1,0
creator_alpha,01-04-2024,174632,62,93,31,2,8,1,0,12:30,0,40,20.0,83124,2057,949,4478,569,5862,781,424,308,116,0.03785910206438574,0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.5306122448979591,0,0,0,1,274,20.364963503649637,4,2,0
creator_alpha,02-04-2024,174663,31,58,27,0,3,2,0,12:30,0,0,0.0,122010,4153,0,10016,1274,2458,327,0,0,0,0.013121875256126547,0,0.0,0.4,0.6,0.8163265306122449,0,2,1,7,264,13.18181818181818,4,2,0
creator_alpha,03-04-2024,174716,53,85,32,4,2,1,0,08:00,1,28,7.0,91630,3910,1660,3914,498,1281,170,305,486,348,0.037836952963003385,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.5510204081632655,1,0,1,8,316,16.139240506329113,4,2,0
creator_alpha,04-04-2024,177356,2640,2666,26,1,2,2,0,08:00,1,18,18.0,149676,6435,434,8194,1042,1340,178,144,73,103,0.013188487132205565,0,0.2,0.4,0.4,1.5510204081632655,0,0,1,5,301,531.4285714285714,4,2,1
creator_alpha,05-04-2024,177413,57,91,34,4,4,1,0,08:00,1,40,10.0,165916,9658,1974,4655,592,3047,406,655,376,246,0.025609344487572024,0,0.4444444444444444,0.1111111111111111,0.4444444444444444,2.1224489795918364,1,0,1,3,332,16.44578313253012,4,2,0
creator_alpha,06-04-2024,177435,22,47,25,0,1,2,0,21:00,1,0,0.0,82539,3670,0,8634,1098,706,94,0,0,0,0.014441657882940186,0,0.0,0.6666666666666666,0.3333333333333333,2.4897959183673466,0,4,1,7,248,11.370967741935482,4,2,0
creator_alpha,07-04-2024,177526,91,123,32,5,1,2,0,21:00,1,50,10.0,116307,5915,2374,8954,1139,732,97,736,712,305,0.04611072420404619,0,0.625,0.25,0.125,3.6326530612244903,1,1,1,2,473,15.602536997885835,4,2,0
creator_alpha,08-04-2024,177522,-4,21,25,1,2,0,0,18:30,1,6,6.0,110289,3095,458,0,0,1413,188,119,151,61,0.008858544369792092,0,0.3333333333333333,0.0,0.6666666666666666,3.8367346938775517,0,0,0,2,61,20.655737704918035,4,2,0
creator_alpha,09-04-2024,177529,7,32,25,1,5,0,0,18:30,1,5,5.0,95464,6007,425,0,0,3284,437,82,143,24,0.011637894913265733,0,0.16666666666666666,0.0,0.8333333333333334,3.3469387755102042,0,2,1,2,85,22.588235294117645,4,2,0
creator_alpha,10-04-2024,177544,15,39,24,1,3,1,0,08:00,1,15,15.0,56551,3155,415,3916,498,1922,256,70,61,65,0.0241375041997489,0,0.2,0.2,0.6,2.979591836734694,0,1,1,2,189,12.380952380952381,4,2,0
creator_alpha,11-04-2024,177554,10,36,26,0,2,1,0,12:30,0,0,0.0,128026,5600,0,4817,613,1576,210,0,0,0,0.006428381734960086,0,0.0,0.3333333333333333,0.6666666666666666,3.346938775510204,0,1,1,4,136,15.882352941176471,4,2,0
creator_alpha,12-04-2024,177554,0,21,21,0,4,0,0,08:00,1,0,0.0,137667,8492,0,0,0,3261,434,0,0,0,0.003152534739625328,0,0.0,0.0,1.0,2.693877551020408,0,1,1,2,32,39.375,4,2,0
creator_alpha,13-04-2024,177754,200,228,28,0,2,1,1,12:30,0,0,0.0,81179,5447,0,4524,575,1480,197,0,0,0,0.00950984860616662,171,0.0,0.3333333333333333,0.6666666666666666,2.6938775510204094,0,3,0,3,136,100.58823529411765,4,2,0
creator_alpha,14-04-2024,177772,18,48,30,0,2,2,0,08:00,1,0,0.0,93711,4547,0,8307,1057,1359,181,0,0,0,0.01321082903821323,0,0.0,0.5,0.5,0.24489795918367346,0,0,1,8,256,11.25,4,2,0
creator_alpha,15-04-2024,177808,36,63,27,1,8,1,0,18:30,1,8,8.0,65073,3114,497,4688,596,6137,818,101,67,25,0.03233291841470349,0,0.1,0.1,0.8,0.24489795918367344,0,0,1,5,229,16.50655021834061,4,2,0
creator_alpha,16-04-2024,177819,11,34,23,1,6,0,0,08:00,1,16,16.0,105285,5616,498,0,0,4618,615,204,88,80,0.014104573301040034,0,0.14285714285714285,0.0,0.8571428571428571,0.24489795918367344,0,1,2,3,93,21.93548387096774,4,2,0
creator_alpha,17-04-2024,177811,-8,23,31,1,2,0,0,08:00,1,17,17.0,124913,5697,521,0,0,1609,214,214,148,102,0.009598680681754502,0,0.3333333333333333,0.0,0.6666666666666666,0.24489795918367344,0,5,2,1,61,22.622950819672134,4,2,0
creator_alpha,18-04-2024,177811,0,31,31,0,1,1,0,21:00,1,0,0.0,159744,10636,0,4525,576,740,98,0,0,0,0.004219250801282051,0,0.0,0.5,0.5,0.24489795918367344,0,2,0,3,128,14.53125,4,2,0
creator_alpha,19-04-2024,177836,25,55,30,1,1,2,0,08:00,1,13,13.0,155469,3132,413,7796,992,637,85,175,48,76,0.011507117174484946,0,0.25,0.5,0.25,0.24489795918367346,0,3,1,4,293,11.262798634812286,4,2,0
creator_alpha,20-04-2024,177835,-1,31,32,0,5,1,0,12:30,0,0,0.0,69338,4300,0,4423,562,3618,482,0,0,0,0.015056678877383253,0,0.0,0.16666666666666666,0.8333333333333334,0.24489795918367346,0,1,0,3,160,11.625,4,2,0
creator_alpha,21-04-2024,177846,11,29,18,0,3,1,0,18:30,1,0,0.0,85243,2988,0,5093,648,2500,333,0,0,0,0.011508276339406168,0,0.0,0.25,0.75,0.24489795918367346,0,2,0,2,144,12.083333333333334,4,2,0
creator_alpha,22-04-2024,177900,54,84,30,1,4,2,0,21:00,1,17,17.0,141244,10498,520,9808,1248,3210,428,135,113,75,0.017834385885418143,0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.24489795918367346,0,0,1,6,317,15.899053627760253,4,2,0
creator_alpha,23-04-2024,177913,13,36,23,0,5,1,0,21:00,1,0,0.0,166095,11189,0,4640,590,3796,506,0,0,0,0.006598633312261055,0,0.0,0.16666666666666666,0.8333333333333334,0.24489795918367344,0,1,1,5,160,13.5,4,2,0
creator_alpha,24-04-2024,177915,2,35,33,1,0,1,0,18:30,1,5,5.0,71794,4747,500,4720,600,0,0,151,120,80,0.020210602557316767,0,0.5,0.5,0.0,0.24489795918367344,0,1,0,5,165,12.727272727272727,4,2,0
creator_alpha,25-04-2024,177941,26,54,28,1,5,1,0,21:00,1,14,14.0,108422,7393,434,4096,521,3351,446,208,84,44,0.016020733799413402,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.24489795918367346,0,1,0,6,205,15.804878048780488,4,2,0
creator_alpha,26-04-2024,177952,11,29,18,0,3,1,0,12:30,0,0,0.0,132344,8790,0,4928,627,2419,322,0,0,0,0.007170706643293236,0,0.0,0.25,0.75,0.24489795918367344,0,2,0,1,144,12.083333333333334,4,2,0
creator_alpha,27-04-2024,178007,55,78,23,2,0,2,0,12:30,0,38,19.0,98065,3983,970,9148,1164,0,0,114,79,137,0.025126191811553563,0,0.5,0.5,0.0,0.48979591836734687,0,2,0,2,330,14.181818181818182,4,2,0
creator_alpha,28-04-2024,178004,-3,26,29,0,1,1,0,12:30,0,0,0.0,64820,3468,0,4772,607,781,104,0,0,0,0.010968836778771984,0,0.0,0.5,0.5,0.4897959183673469,0,2,0,4,128,12.1875,4,2,0
creator_alpha,29-04-2024,178017,13,45,32,2,3,0,0,08:00,1,12,6.0,70131,5014,829,0,0,1919,255,308,228,65,0.024026464758808517,0,0.4,0.0,0.6,0.6938775510204082,0,1,0,3,114,23.68421052631579,4,2,0
creator_alpha,30-04-2024,178152,135,182,47,0,3,1,1,08:00,1,0,0.0,105963,2661,0,4071,518,1998,266,0,0,0,0.007398809018242217,346,0.0,0.25,0.75,0.6938775510204082,0,1,2,2,144,75.83333333333334,4,2,0
creator_alpha,01-05-2024,178181,29,65,36,1,6,1,0,21:00,1,21,21.0,89821,3082,456,4308,548,4230,564,91,103,50,0.020173456096013183,0,0.125,0.125,0.75,0.6938775510204082,0,3,2,3,213,18.30985915492958,5,2,0
creator_alpha,02-05-2024,178319,138,167,29,2,2,0,1,08:00,1,20,10.0,103939,2166,901,0,0,1390,185,167,165,226,0.01581696956868933,254,0.5,0.0,0.5,0.8571428571428571,0,0,0,4,106,94.52830188679246,5,2,0
creator_alpha,03-05-2024,178359,40,64,24,1,3,2,0,12:30,0,12,12.0,101581,3257,535,10094,1284,2477,330,150,63,88,0.024118683612092812,0,0.16666666666666666,0.3333333333333333,0.5,0.6938775510204082,0,1,1,7,309,12.427184466019417,5,2,0
creator_alpha,04-05-2024,178383,24,55,31,2,6,0,0,12:30,0,36,18.0,79741,5754,902,0,0,4176,556,247,264,105,0.026009204800541755,0,0.25,0.0,0.75,0.6938775510204082,0,4,1,3,138,23.91304347826087,5,2,0
creator_alpha,05-05-2024,178420,37,57,20,1,4,1,0,18:30,1,13,13.0,66726,4967,413,3897,495,2550,340,181,157,33,0.02426340556904355,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.489795918367347,0,2,0,3,197,17.36040609137056,5,2,0
creator_alpha,06-05-2024,178394,-26,12,38,0,3,0,0,18:30,1,0,0.0,62190,1727,0,0,0,2350,313,0,0,0,0.0050329634989548155,0,0.0,0.0,1.0,0.5714285714285714,0,3,0,2,24,30.0,5,2,0
creator_alpha,07-05-2024,178437,43,74,31,3,4,2,0,08:00,1,12,4.0,147464,11138,1596,10032,1276,3283,437,510,469,120,0.02989204144740411,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.8163265306122449,1,3,2,1,407,10.90909090909091,5,2,0
creator_alpha,08-05-2024,178469,32,57,25,1,5,1,0,08:00,1,15,15.0,135523,5189,422,3983,507,3259,434,214,36,32,0.012138161050153848,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.8163265306122449,0,1,0,4,205,16.682926829268293,5,2,0
creator_alpha,09-05-2024,178458,-11,14,25,1,0,0,0,18:30,1,11,11.0,180018,13473,493,0,0,0,0,71,47,33,0.0035774200357742004,0,1.0,0.0,0.0,0.7755102040816327,0,0,1,6,45,18.666666666666668,5,2,0
creator_alpha,10-05-2024,178544,86,148,62,2,4,1,1,08:00,1,8,4.0,121881,4468,975,4597,585,3009,401,401,234,214,0.02305527522747598,246,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.8163265306122449,0,0,1,4,242,36.69421487603306,5,2,0
creator_alpha,11-05-2024,178544,0,25,25,0,5,0,0,18:30,1,0,0.0,110322,8357,0,0,0,3411,454,0,0,0,0.00411522633744856,0,0.0,0.0,1.0,0.9795918367346937,0,2,1,2,40,37.5,5,2,0
creator_alpha,12-05-2024,180064,1520,1582,62,0,2,0,1,21:00,1,0,0.0,164843,3791,0,0,0,1327,176,0,0,0,0.00106768258282123,299,0.0,0.0,1.0,1.1428571428571428,0,1,1,2,16,5932.5,5,2,1
creator_alpha,13-05-2024,180038,-26,3,29,0,1,0,0,18:30,1,0,0.0,145766,4147,0,0,0,740,98,0,0,0,0.0006723104153231892,0,0.0,0.0,1.0,1.1428571428571428,0,0,2,7,8,22.5,5,2,0
creator_alpha,14-05-2024,180073,35,59,24,1,4,1,0,21:00,1,17,17.0,120607,2673,540,5093,648,3334,444,222,66,99,0.016740321871864815,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.48979591836734687,0,1,1,3,197,17.96954314720812,5,2,0
creator_alpha,15-05-2024,180084,11,38,27,1,5,0,0,08:00,1,18,18.0,165571,9024,448,0,0,3456,460,187,106,100,0.007857656232069625,0,0.16666666666666666,0.0,0.8333333333333334,0.4897959183673469,0,4,1,2,85,26.823529411764703,5,2,0
creator_alpha,16-05-2024,180107,23,57,34,1,5,1,0,21:00,1,4,4.0,141493,6718,480,4527,576,3704,493,102,164,85,0.013428226131328052,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.4897959183673469,0,0,0,1,205,16.682926829268293,5,2,0
creator_alpha,17-05-2024,180143,36,66,30,2,3,1,0,21:00,1,30,15.0,167271,4941,828,3904,496,1916,255,436,69,171,0.013481117468060811,0,0.3333333333333333,0.16666666666666666,0.5,0.489795918367347,0,1,0,3,234,16.923076923076923,5,2,0
creator_alpha,18-05-2024,180303,160,206,46,2,2,2,1,18:30,1,18,9.0,99385,3465,927,8749,1113,1431,190,270,292,132,0.029420938773456758,349,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,0,1,2,5,346,35.72254335260116,5,2,0
creator_alpha,19-05-2024,180295,-8,18,26,0,5,0,0,12:30,0,0,0.0,133257,4405,0,0,0,4068,542,0,0,0,0.004067328545592352,0,0.0,0.0,1.0,0.5714285714285714,0,3,2,2,40,27.0,5,2,0
creator_alpha,20-05-2024,180341,46,72,26,3,1,1,0,18:30,1,30,10.0,110061,4955,1615,5076,646,830,110,154,345,185,0.027757334569011728,0,0.6,0.2,0.2,0.8163265306122449,0,3,0,1,263,16.425855513307983,5,2,0
creator_alpha,21-05-2024,180356,15,46,31,2,0,1,0,18:30,1,24,12.0,172729,12841,855,4031,513,0,0,437,159,113,0.012024616595939303,0,0.6666666666666666,0.3333333333333333,0.0,0.8163265306122449,0,1,1,1,210,13.142857142857142,5,2,0
creator_alpha,22-05-2024,180367,11,34,23,1,1,1,0,12:30,0,20,20.0,118892,7555,436,4113,523,673,89,231,99,38,0.011909968711099148,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8163265306122449,0,0,1,3,173,11.791907514450868,5,2,0
creator_alpha,23-05-2024,180368,1,25,24,0,1,1,0,18:30,1,0,0.0,89837,6386,0,4608,586,754,100,0,0,0,0.0076360519607734005,0,0.0,0.5,0.5,1.1020408163265307,0,1,2,2,128,11.71875,5,2,0
creator_alpha,24-05-2024,180347,-21,7,28,0,2,0,0,12:30,0,0,0.0,76074,2867,0,0,0,1465,195,0,0,0,0.0025632936351447275,0,0.0,0.0,1.0,1.2653061224489797,0,0,1,1,16,26.25,5,2,0
creator_alpha,25-05-2024,180373,26,40,14,1,8,0,0,12:30,0,19,19.0,78137,6245,554,0,0,6839,911,177,58,63,0.02256293433328641,0,0.1111111111111111,0.0,0.8888888888888888,1.1428571428571428,0,1,0,1,109,22.01834862385321,5,2,0
creator_alpha,26-05-2024,180418,45,71,26,4,2,2,0,12:30,0,64,16.0,145736,11291,1916,9034,1149,1478,197,301,368,201,0.028352637646154692,0,0.5,0.25,0.25,1.959183673469388,1,3,0,2,436,9.770642201834862,5,2,0
creator_alpha,27-05-2024,180445,27,52,25,1,5,1,0,08:00,1,7,7.0,107958,6079,412,3890,495,3183,424,238,41,68,0.015543081568758221,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.6326530612244898,0,2,1,4,205,15.219512195121952,5,2,0
creator_alpha,28-05-2024,180438,-7,21,28,1,3,0,0,21:00,1,21,21.0,142578,6245,472,0,0,2184,291,130,159,45,0.007694034142714865,0,0.25,0.0,0.75,1.5510204081632655,0,1,2,3,69,18.260869565217394,5,2,0
creator_alpha,29-05-2024,180421,-17,8,25,0,2,0,0,21:00,1,0,0.0,100362,4204,0,0,0,1661,221,0,0,0,0.0022020286562643232,0,0.0,0.0,1.0,1.7142857142857142,0,1,0,5,16,30.0,5,2,0
creator_alpha,30-05-2024,180453,32,64,32,0,3,2,0,08:00,1,0,0.0,149577,7007,0,8957,1140,2198,293,0,0,0,0.009580349920108039,0,0.0,0.4,0.6,1.7142857142857142,0,1,1,2,264,14.545454545454545,5,2,0
creator_alpha,31-05-2024,180474,21,42,21,0,7,1,0,21:00,1,0,0.0,65641,1936,0,4388,558,5027,670,0,0,0,0.018707819807742113,0,0.0,0.125,0.875,1.7142857142857142,0,2,0,2,176,14.318181818181818,5,2,0
creator_alpha,01-06-2024,182502,2028,2057,29,2,6,1,0,21:00,1,38,19.0,160396,3529,1098,5178,659,5084,677,224,127,149,0.018292226738821415,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,1.836734693877551,0,0,0,3,258,478.37209302325584,6,2,1
creator_alpha,02-06-2024,182519,17,41,24,0,3,1,0,08:00,1,0,0.0,92830,1957,0,4922,626,2416,322,0,0,0,0.010212215878487557,0,0.0,0.25,0.75,0.5306122448979591,0,1,0,2,144,17.083333333333336,6,2,0
creator_alpha,03-06-2024,182543,24,53,29,2,4,0,0,21:00,1,12,6.0,83742,3639,1079,0,0,3332,444,192,298,54,0.024682954789711255,0,0.3333333333333333,0.0,0.6666666666666666,0.7755102040816324,0,2,2,3,122,26.065573770491806,6,2,0
creator_alpha,04-06-2024,182561,18,40,22,2,4,0,0,08:00,1,28,14.0,113644,4812,940,0,0,2901,386,243,281,184,0.01789799725458449,0,0.3333333333333333,0.0,0.6666666666666666,0.9795918367346937,0,1,0,6,122,19.672131147540984,6,2,0
creator_alpha,05-06-2024,182569,8,45,37,1,2,1,0,12:30,0,16,16.0,69850,4106,472,4456,567,1458,194,164,140,34,0.02249105225483178,0,0.25,0.25,0.5,0.8571428571428571,0,1,0,4,181,14.917127071823204,6,2,0
creator_alpha,06-06-2024,182606,37,66,29,1,2,2,0,21:00,1,5,5.0,155053,4431,466,8797,1119,1439,191,96,146,105,0.013692092381314776,0,0.2,0.4,0.4,0.6938775510204082,0,1,1,2,301,13.156146179401993,6,2,0
creator_alpha,07-06-2024,183731,1125,1150,25,1,3,2,0,12:30,0,15,15.0,90381,5980,551,10399,1323,2552,340,136,123,101,0.028479437049822417,0,0.16666666666666666,0.3333333333333333,0.5,0.489795918367347,0,1,1,5,309,223.30097087378638,6,2,1
creator_alpha,08-06-2024,183743,12,38,26,1,2,1,0,12:30,0,7,7.0,105393,3846,542,5114,650,1673,223,108,73,63,0.015741083373658593,0,0.25,0.25,0.5,0.4081632653061224,0,4,1,4,181,12.596685082872929,6,2,0
creator_alpha,09-06-2024,183775,32,51,19,1,5,1,0,08:00,1,18,18.0,108434,4011,502,4734,602,3873,516,154,165,70,0.01852739915524651,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.20408163265306126,0,1,2,3,205,14.926829268292684,6,2,0
creator_alpha,10-06-2024,183768,-7,18,25,0,0,1,0,08:00,1,0,0.0,139911,7625,0,4361,555,0,0,0,0,0,0.003966807470463366,0,0.0,1.0,0.0,0.2857142857142857,0,0,1,4,120,9.0,6,2,0
creator_alpha,11-06-2024,183785,17,42,25,1,6,0,0,12:30,0,20,20.0,76516,2605,569,0,0,5272,703,72,47,95,0.019420774739923676,0,0.14285714285714285,0.0,0.8571428571428571,0.12244897959183675,0,1,2,6,93,27.096774193548388,6,2,0
creator_alpha,12-06-2024,183763,-22,3,25,0,1,0,0,12:30,0,0,0.0,123341,3741,0,0,0,666,88,0,0,0,0.0007134691627277224,0,0.0,0.0,1.0,0.20408163265306123,0,5,0,4,8,22.5,6,2,0
creator_alpha,13-06-2024,183832,69,89,20,3,3,2,0,21:00,1,63,21.0,115605,5067,1374,8637,1099,2120,282,643,305,165,0.033458760434237275,0,0.375,0.25,0.375,0.8571428571428571,1,2,0,4,399,13.38345864661654,6,2,0
creator_alpha,14-06-2024,183840,8,40,32,1,2,1,0,12:30,0,20,20.0,107589,3578,424,4001,509,1309,174,208,123,101,0.014304436327133815,0,0.25,0.25,0.5,0.8571428571428571,0,0,0,1,181,13.259668508287293,6,2,0
creator_alpha,15-06-2024,183825,-15,9,24,0,2,0,0,18:30,1,0,0.0,67323,1593,0,0,0,1700,226,0,0,0,0.0033569508191851226,0,0.0,0.0,1.0,0.9795918367346939,0,1,2,5,16,33.75,6,2,0
creator_alpha,16-06-2024,183846,21,51,30,2,5,0,0,18:30,1,34,17.0,77019,1778,1124,0,0,4337,578,486,130,178,0.032407587738090604,0,0.2857142857142857,0.0,0.7142857142857143,1.1428571428571428,0,4,0,7,130,23.53846153846154,6,2,0
creator_alpha,17-06-2024,183987,141,178,37,0,4,1,1,18:30,1,0,0.0,69159,2852,0,5016,638,3283,437,0,0,0,0.015543891612082304,201,0.0,0.2,0.8,1.1428571428571428,0,2,2,5,152,70.26315789473685,6,2,0
creator_alpha,18-06-2024,183993,6,25,19,1,3,0,0,08:00,1,5,5.0,119949,5599,473,0,0,2189,291,82,160,75,0.009012163502822032,0,0.25,0.0,0.75,1.1428571428571428,0,0,2,5,69,21.73913043478261,6,2,0
creator_alpha,19-06-2024,184131,138,184,46,1,4,2,1,12:30,0,10,10.0,175152,12342,529,9989,1271,3269,435,138,107,52,0.01445601534667032,139,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.9795918367346937,0,2,1,3,317,34.82649842271294,6,2,0
